NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
1774276,142,144,1,2,1,4,1,127,2125,21
1774277,142,144,1,2,1,4,1,130,2321,21
1774278,142,144,1,2,1,4,1,137,1251,21
1774279,142,144,1,2,1,4,1,139,4088,21
1774280,142,144,1,2,1,4,1,142,4118,21
1774281,142,144,1,2,1,4,1,146,2151,21
1774282,142,144,1,2,1,4,1,148,1216,21
1774283,142,144,1,2,1,4,1,154,1320,21
1774284,142,144,1,2,1,4,1,156,1023,21
1774285,142,144,1,2,1,4,1,164,2110,21
1774286,142,144,1,2,1,4,1,888,2112,21
1774287,142,144,1,2,1,4,2,2,2297,51
1774288,142,144,1,2,1,4,2,3,2302,81
1774289,142,144,1,2,1,4,2,5,2320,51
1774290,142,144,1,2,1,4,2,7,1134,81
1774291,142,144,1,2,1,4,2,9,2338,51
1774292,142,144,1,2,1,4,2,16,2340,51
1774293,142,144,1,2,1,4,2,17,2288,81
1774294,142,144,1,2,1,4,2,19,1219,71
1774295,142,144,1,2,1,4,2,20,2287,14
1774296,142,144,1,2,1,4,2,22,2286,31
1774297,142,144,1,2,1,4,2,23,2339,41
1774298,142,144,1,2,1,4,2,26,2292,81
1774299,142,144,1,2,1,4,2,27,1273,71
1774300,142,144,1,2,1,4,2,29,2291,51
1774301,142,144,1,2,1,4,2,33,2245,14
1774302,142,144,1,2,1,4,2,34,2313,51
1774303,142,144,1,2,1,4,2,38,2152,41
1774304,142,144,1,2,1,4,2,39,2330,81
1774305,142,144,1,2,1,4,2,41,2331,51
1774306,142,144,1,2,1,4,2,42,2126,71
1774307,142,144,1,2,1,4,2,43,1289,14
1774308,142,144,1,2,1,4,2,45,2250,51
1774309,142,144,1,2,1,4,2,46,676,81
1774310,142,144,1,2,1,4,2,48,2157,71
1774311,142,144,1,2,1,4,2,52,2216,31
1774312,142,144,1,2,1,4,2,53,4084,71
1774313,142,144,1,2,1,4,2,56,2332,14
1774314,142,144,1,2,1,4,2,58,2177,51
