person_id,personal_id,initials,first_name,last_name,position_no,position_en,party_id,period_id,constituency_code_new,constituency_name,rep_id,sup_id
12027,,,Alf Jensen Veum Hansen,Mjøen,Major,Major,32,71,5900,Oppland fylke,2,
12027,,,Alf Jensen Veum Hansen,Mjøen,"Oberstløitnant, gårdbruker","Lieutenant-colonel, farmer",32,77,5900,Oppland fylke,3,
12027,,,Alf Jensen Veum Hansen,Mjøen,"Oberstløitnant, gårdbruker","Lieutenant-colonel, farmer",32,80,5900,Oppland fylke,5,
12027,,,Alf Jensen Veum Hansen,Mjøen,"Oberstløitnant, gårdbruker","Lieutenant-colonel, farmer",32,83,5900,Oppland fylke,6,
30289,3829,ALU,Alf Lindemann,Udland,Ligningssjef,"Head of (local) tax-managing office, lieutenant",21,102,10900,Vest-Agder fylke,,4
68,315,ALBJ,Alf Martin,Bjørnø,Maskinfører,Machine operator,21,118,7900,Vestfold fylke,7,
68,315,ALBJ,Alf Martin,Bjørnø,Maskinfører,Machine operator,21,122,7900,Vestfold fylke,5,
68,315,ALBJ,Alf Martin,Bjørnø,Maskinfører,Machine operator,21,126,7900,Vestfold fylke,4,
12975,,,Alf Peter Wessel,Tjøme,Ingeniør,Engineer,31,50,15030,Kristiansund,1,
30463,5004039,AYT,Alf Yngvar,Thorstensen,,,14,146,8900,Telemark fylke,,4
4069,1590,ALJØ,Alf-Eivind,Ljøstad,,,51,142,9900,Aust-Agder fylke,,1
11504,,,Alfons Johan,Johansen,Redaktør,Editor,21,77,19900,Troms fylke,5,
11504,,,Alfons Johan,Johansen,Redaktør,Editor,21,83,19900,Troms fylke,4,
11504,,,Alfons Johan,Johansen,Redaktør,Editor,21,86,19900,Troms fylke,3,
10709,,,Alfred,Eriksen,"Dr. philos., sogneprest","Dr. philos., vicar",21,53,19900,Tromsø Amt,3,
10709,,,Alfred,Eriksen,"Dr. philos., sogneprest","Dr. philos., vicar",21,56,19130,3. Tromsøsundet,1,
10709,,,Alfred,Eriksen,"Dr. philos., sogneprest","Dr. philos., vicar",21,59,19130,3. Tromsøsundet,1,
10912,,,Alfred,Getz,Professor,Professor,62,68,16013,"3dje kreds, Baklandet",1,
13042,,,Alfred,Udland,Lærer,Teacher,21,77,10900,Vest-Agder fylke,3,
13042,,,Alfred,Udland,Lærer,Teacher,21,83,10900,Vest-Agder fylke,4,
796,2504,ALTH,Alfred Ingemann,Thommesen,Reder,Shipowner,71,102,9900,Aust-Agder fylke,3,
796,2504,ALTH,Alfred Ingemann,Thommesen,Skipsreder,Shipowner,71,106,9900,Aust-Agder fylke,4,
796,2504,ALTH,Alfred Ingemann,Thommesen,Skipsreder,Shipowner,71,110,9900,Aust-Agder fylke,3,
796,2504,ALTH,Alfred Ingemann,Thommesen,Skipsreder,Shipowner,71,114,9900,Aust-Agder fylke,3,
852,2666,ALVÅ,Alfred Leonard Kristian,Vågnes,Sekretær,Secretary,12,90,20900,Finnmark fylke,3,
11951,,,Alfred Martin,Madsen,Sekretær,Secretary,21,71,2900,Akershus fylke,3,
11951,,,Alfred Martin,Madsen,Sekretær,Secretary,21,74,2900,Akershus fylke,2,
11951,,,Alfred Martin,Madsen,Sekretær,Secretary,21,77,3900,Oslo,1,
11951,,,Alfred Martin,Madsen,Sekretær,Secretary,21,80,3900,Oslo,2,
11951,,,Alfred Martin,Madsen,Hovedkasserer,Main cashier,21,83,3900,Oslo,1,
11951,,,Alfred Martin,Madsen,Hovedkasserer,Main cashier,21,86,3900,Oslo,3,
11002,,,Alfred Mathias,Grønneberg,Urmaker,Clocksmith,71,86,88610,"Halden, Sarpsborg, Fredrikstad, Moss, Drøbak",2,
321,1077,ALHE,Alfred Meyer,Henningsen,"Oberstløytnant, ordfører",Lieutenant-colonel and mayor,21,106,19900,Troms fylke,6,
321,1077,ALHE,Alfred Meyer,Henningsen,"Oberstløytnant, distriktssjef i",Lieutenant-colonel and head of local home guard di,21,110,19900,Troms fylke,2,
321,1077,ALHE,Alfred Meyer,Henningsen,Oberstløytnant,Lieutenant-colonel,21,114,19900,Troms fylke,2,
13221,,,Alfred Petersen,Wright,Vicekonsul,Vice-consul,71,53,8050,Porsgrund,,1
13221,,,Alfred Petersen,Wright,"Konsul, fabrikeier","Consul, factory owner",71,59,8050,Porsgrund,1,
578,1812,ALNI,Alfred Sigurd,Nilsen,Transportarbeider,Transport worker,21,86,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",2,
578,1812,ALNI,Alfred Sigurd,Nilsen,Arbeider,Worker,21,94,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",1,
578,1812,ALNI,Alfred Sigurd,Nilsen,Arbeider,Worker,21,98,18900,Nordland fylke,3,
12013,,,Alfred Theodor,Michelsen,Gårdbruker,Farmer,62,77,2900,Akershus fylke,,2
30729,5004406,ALLE,Allan,Ellingsen,,,81,150,18900,Nordland fylke,,3
417,1386,ALKJ,Alv,Kjøs,"Gårdbruker, kaptein","Farmer, captain",71,86,4900,Hedmark fylke,7,
417,1386,ALKJ,Alv,Kjøs,"Gårdbruker, oberst","Farmer, colonel",71,90,4900,Hedmark fylke,7,
417,1386,ALKJ,Alv,Kjøs,Oberst,Colonel,71,94,4900,Hedmark fylke,6,
417,1386,ALKJ,Alv,Kjøs,Oberst,Colonel,71,98,4900,Hedmark fylke,6,
417,1386,ALKJ,Alv,Kjøs,Oberst,Colonel,71,102,4900,Hedmark fylke,6,
417,1386,ALKJ,Alv,Kjøs,Oberst,Colonel,71,106,4900,Hedmark fylke,6,
209,739,ALFO,Alv Jakob,Fostervoll,Skolestyrer,Headmaster,21,114,15900,Møre og Romsdal fylke,1,
209,739,ALFO,Alv Jakob,Fostervoll,Skolestyrer,Headmaster,21,118,15900,Møre og Romsdal fylke,1,
1280,250,ALBE,Alv O.,Bergset,Bonde,Farmer,51,134,14900,Sogn og Fjordane fylke,,2
26444,2565,ALTV,Alvhild,Tveit,,,51,114,14900,Sogn og Fjordane fylke,,1
31044,5004345,AHE,Alvhild,Hedstein,,,31,150,3900,Oslo,,1
11326,,,Amandus,Holte,Metallarbeider,Metal worker,21,80,3900,Oslo,,3
779,2450,AMSÆ,Ambjørg,Sælthun,Husmor,Housewife,41,114,14900,Sogn og Fjordane fylke,,1
779,2450,AMSÆ,Ambjørg,Sælthun,Husmor,Housewife,41,118,14900,Sogn og Fjordane fylke,5,
779,2450,AMSÆ,Ambjørg,Sælthun,Gårdbruker,Farmer,41,122,14900,Sogn og Fjordane fylke,4,
779,2450,AMSÆ,Ambjørg,Sælthun,Gårdbruker,Farmer,41,126,14900,Sogn og Fjordane fylke,5,
11854,,,Ambortius Olsen,Lindvig,Skibsreder,Shipowner,31,44,8010,Kragerø,1,
11854,,,Ambortius Olsen,Lindvig,Skibsreder,Shipowner,31,47,8010,Kragerø,1,
11854,,,Ambortius Olsen,Lindvig,Skibsreder,Shipowner,31,56,8010,Kragerø,1,
11854,,,Ambortius Olsen,Lindvig,Skibsreder,Shipowner,62,59,8010,Kragerø,1,
12719,,,Ambros,Sollid,Landbrukssekretær,Agricultural secretary,31,86,88619,"Notodden, Skien, Porsgrund, Brevik, Kragerø, Risør, Arendal, Grimstad",3,
10402,,,Amund,Braaten,Disponent,General manager,62,65,88616,"Hamar, Kongsvinger, Lillehammer, Gjøvik",,1
10419,,,Amund,Bredesen,Gaardbruker,Farmer,98,8,4900,Hedemarkens Amt,3,
26033,200,AMBE,Amund Nøkleby,Bentzen,,,51,90,16900,Sør-Trøndelag fylke,,1
26126,879,AMGU,Amund Olav,Gulsvik,,,71,118,6900,Buskerud fylke,,2
11375,,,Amund Olsen,Huser,Gaardbruker,Farmer,98,26,1900,Smaalenenes Amt,4,
11375,,,Amund Olsen,Huser,Gaardbruker,Farmer,98,29,1900,Smaalenenes Amt,3,
11375,,,Amund Olsen,Huser,Gaardbruker,Farmer,31,32,1900,Smaalenenes Amt,3,
11375,,,Amund Olsen,Huser,Gaardbruker,Farmer,31,35,1900,Smaalenenes Amt,2,
706,2213,AMSK,Amund Rasmussen,Skarholt,Gårdbruker,Farmer,21,83,16900,Sør-Trøndelag fylke,4,
706,2213,AMSK,Amund Rasmussen,Skarholt,Gårdbruker,Farmer,21,86,16900,Sør-Trøndelag fylke,4,
706,2213,AMSK,Amund Rasmussen,Skarholt,Gårdbruker,Farmer,21,90,16900,Sør-Trøndelag fylke,2,
706,2213,AMSK,Amund Rasmussen,Skarholt,Gårdbruker,Farmer,21,94,16900,Sør-Trøndelag fylke,1,
706,2213,AMSK,Amund Rasmussen,Skarholt,Bonde,Farmer,21,98,16900,Sør-Trøndelag fylke,1,
11399,,,Andereas,Høy,Kjøbmand,Merchant,98,16,11030,Stavanger,4,
348,1178,ANHV,Anders,Hove,Lærer,Teacher,21,90,88616,"Hamar, Kongsvinger, Lillehammer, Gjøvik",3,
348,1178,ANHV,Anders,Hove,Lærer,Teacher,21,94,88616,"Hamar, Kongsvinger, Lillehammer, Gjøvik",2,
348,1178,ANHV,Anders,Hove,Lærer,Teacher,21,98,5900,Oppland fylke,7,
782,2454,ANSØ,Anders,Sæterøy,"Snekker, småbruker",Carpenter and smallholder,21,98,15900,Møre og Romsdal fylke,10,
782,2454,ANSØ,Anders,Sæterøy,"Snekker, småbruker",Carpenter and smallholder,21,102,15900,Møre og Romsdal fylke,10,
782,2454,ANSØ,Anders,Sæterøy,"Småbruker, snekker",Smallholder and carpenter,21,106,15900,Møre og Romsdal fylke,1,
782,2454,ANSØ,Anders,Sæterøy,"Småbruker, snekker",Smallholder and carpenter,21,110,15900,Møre og Romsdal fylke,1,
789,2483,ANT,Anders,Talleraas,Sivilingeniør,Graduate engineer,71,122,15900,Møre og Romsdal fylke,8,
789,2483,ANT,Anders,Talleraas,Sivilingeniør,Graduate engineer,71,126,15900,Møre og Romsdal fylke,5,
789,2483,ANT,Anders,Talleraas,Sivilingeniør,Graduate engineer,71,130,15900,Møre og Romsdal fylke,5,
789,2483,ANT,Anders,Talleraas,Sivilingeniør,Graduate engineer,71,134,15900,Møre og Romsdal fylke,2,
789,2483,ANT,Anders,Talleraas,Sivilingeniør,Graduate engineer,71,138,15900,Møre og Romsdal fylke,5,
10562,,,Anders,Corneliussen,Kjøbmand,Merchant,98,7,10010,Christanssand,3,
10803,,,Anders,Flaatten,Gårdbruker,Farmer,71,74,7900,Vestfold fylke,,1
10950,,,Anders,Gotaas,"Godseier, follougsmand",Landlord,98,-1,17900,Nordre Trondhjems Amt,3,
11001,,,Anders,Grønneberg,Skibskaptein,Shipmaster,98,0,7992,Laurvig Grevskab,2,
11142,,,Anders,Haug,Landbruksskolebestyrer,Headmaster of an agricultural school,41,77,6900,Buskerud fylke,,1
11556,,,Anders,Jørgensenveu,"Telegrafist, postmester",Telegrapher and postmaster,98,26,5900,Christians Amt,3,
11556,,,Anders,Jørgensenveu,"Telegrafist, postmester",Telegrapher and postmaster,98,29,5900,Christians Amt,1,
11780,,,Anders,Larsen,Grosserer,Grocer,71,47,7050,Tønsberg,1,
11780,,,Anders,Larsen,Grosserer,Grocer,71,50,7050,Tønsberg,,1
11911,,,Anders,Lysgaard,Proprietær,Proprietor,98,-1,5900,Christians Amt,2,
11911,,,Anders,Lysgaard,Proprietær,Proprietor,98,0,5900,Christians Amt,3,
12384,,,Anders,Rambech,Sorenskriver,District recorder,98,0,16900,Søndre Trondhjems Amt,2,
12384,,,Anders,Rambech,Sorenskriver,District recorder,98,1,16900,Søndre Trondhjems Amt,1,
12384,,,Anders,Rambech,Sorenskriver,District recorder,98,2,16900,Søndre Trondhjems Amt,1,
12384,,,Anders,Rambech,Sorenskriver,District recorder,98,4,16900,Søndre Trondhjems Amt,2,
12384,,,Anders,Rambech,Sorenskriver,District recorder,98,5,16900,Søndre Trondhjems Amt,2,
12384,,,Anders,Rambech,Sorenskriver,District recorder,98,6,16900,Søndre Trondhjems Amt,1,
12448,,,Anders,Rogert,"Etatsraad, justitiarius I Trondhje","Titular Councillor of State, Chief Justice in Tron",98,0,16010,Trondheim,1,
13100,,,Anders,Venger,Gaardbruker,Farmer,71,68,2150,5. Øvre Romerike,1,
13100,,,Anders,Venger,Gårdbruker,Farmer,71,71,2900,Akershus fylke,1,
13100,,,Anders,Venger,Gårdbruker,Farmer,71,74,2900,Akershus fylke,1,
13100,,,Anders,Venger,Gårdbruker,Farmer,71,77,2900,Akershus fylke,2,
26041,252,ANBR,Anders,Bergsland,,,71,110,6900,Buskerud fylke,,4
26285,1761,ANMY,Anders,Myklebust,,,51,114,14900,Sogn og Fjordane fylke,,2
26367,2226,ANSK,Anders,Skauge,,,31,98,16900,Sør-Trøndelag fylke,,3
26490,,,Anders,Steen,"Skibskaptein, gaardbruker","Shipmaster, farmer",98,-1,4900,Hedemarkens Amt,3,
26580,90,ANA,Anders,Anundsen,,,81,142,7900,Vestfold fylke,,2
26580,90,ANA,Anders,Anundsen,Student,Student,81,150,7900,Vestfold fylke,5,
26580,90,ANA,Anders,Anundsen,Student,Student,81,154,7900,Vestfold fylke,5,
30307,3837,ANUR,Anders,Urne,Gårdbruker,Farmer,21,94,14900,Sogn og Fjordane fylke,,2
30404,5004018,ANDK,Anders,Krane,Fritidsleder,Youth organizer,14,146,18900,Nordland fylke,,3
30404,5004018,ANDK,Anders,Krane,"Leder, konsulent","Leader, consultant",14,150,18900,Nordland fylke,,3
30728,5004407,AM,Anders,Mjelde,,,81,150,11900,Rogaland fylke,,4
10095,,,Anders Langemyr,Andersen,Arbeidsformand,Foreman,99,44,9900,Nedenes amt,,2
10095,,,Anders Langemyr,Andersen,Arbeidsformand,Foreman,71,53,9900,Nedenes amt,,1
11597,,,Anders Aagaard,Kiønig,Kancellisekretær,Secretary to the titular councillor of chancery,98,0,4900,Hedemarkens Amt,2,
11075,,,Anders Ananias Andersen,Hammerseth,Gårdbruker,Farmer,71,86,14900,Sogn og Fjordane fylke,5,
10310,,,Anders Andersen,Bjelland,Gaardbruker,Farmer,98,5,11900,Stavanger Amt,3,
10310,,,Anders Andersen,Bjelland,Gaardbruker,Farmer,98,7,11900,Stavanger Amt,2,
10310,,,Anders Andersen,Bjelland,Gaardbruker,Farmer,98,10,11900,Stavanger Amt,4,
13122,,,Anders Arnesen,Vinje,Gaardbruker,Farmer,98,5,12900,Søndre Bergenhus Amt,2,
12978,,,Anders Arnson,Todal,"Lærer, klokker",Teacher and parish clerk,31,80,17900,Nord-Trøndelag fylke,3,
27197,2692,AWE,Anders B.,Werp,Ordfører/skogbruker,Mayor / forest worker,71,146,6900,Buskerud fylke,,2
27197,2692,AWE,Anders B.,Werp,,,71,154,6900,Buskerud fylke,,
10067,,,Anders Bertelsen,Aasved,Gaardbruker,Farmer,98,3,17900,Nordre Trondhjems Amt,2,
11139,,,Anders Børresen,Hasle,Fabrikant,Manufacturer,31,65,7810,Larvik og Sandefjord,,1
702,2205,ACS,Anders Christian,Sjaastad,"Informasjonssjef, statsråd",Public relations manager and Councillor of State,71,126,3900,Oslo,,1
702,2205,ACS,Anders Christian,Sjaastad,Statsråd,Councillor of State,71,130,3900,Oslo,15,
702,2205,ACS,Anders Christian,Sjaastad,Informasjonssjef,Public relations manager,71,134,3900,Oslo,10,
702,2205,ACS,Anders Christian,Sjaastad,Informasjonssjef,Public relations manager,71,138,3900,Oslo,15,
702,2205,ACS,Anders Christian,Sjaastad,Informasjonssjef,Public relations manager,71,142,3900,Oslo,,1
10731,,,Anders Christian,Evensen,"Skibs-, vare-,, vekselmægler","Shipowner, broker",98,15,8040,Brevik,1,
10731,,,Anders Christian,Evensen,"Skibs-, vare-,, vekselmægler","Shipowner, broker",98,16,8040,Brevik,1,
10731,,,Anders Christian,Evensen,"Skibs-, vare-, vekselmægler","Shipowner, broker",98,18,8040,Brevik,1,
718,2254,ANSR,Anders Endreson,Skrondal,Gårdbruker,Farmer,31,90,15900,Møre og Romsdal fylke,,2
718,2254,ANSR,Anders Endreson,Skrondal,Gårdbruker,Farmer,31,94,15900,Møre og Romsdal fylke,,1
718,2254,ANSR,Anders Endreson,Skrondal,Gårdbruker,Farmer,31,98,15900,Møre og Romsdal fylke,,1
11081,,,Anders Halvorsen,Haneborg,Gaardbruker,Farmer,98,2,2900,Akershus Amt,,1
11081,,,Anders Halvorsen,Haneborg,Gaardbruker,Farmer,98,3,2900,Akershus Amt,2,
12464,,,Anders Helgesen,Rommetvedt,Kirkesanger,Precentor,52,41,11900,Stavanger Amt,,2
12545,,,Anders Henriksen,Sandstad,Gaardbruker,Farmer,98,12,17900,Nordre Trondhjems Amt,4,
12545,,,Anders Henriksen,Sandstad,Gaardbruker,Farmer,98,13,17900,Nordre Trondhjems Amt,1,
12545,,,Anders Henriksen,Sandstad,Gaardbruker,Farmer,98,16,17900,Nordre Trondhjems Amt,4,
11339,,,Anders Jensen,Horgen,Gaardbruker,Farmer,21,62,6130,3. Buskerud,1,
11339,,,Anders Jensen,Horgen,Gaardbruker,Farmer,21,65,6130,3. Buskerud,1,
11339,,,Anders Jensen,Horgen,Gaardbruker,Farmer,21,68,6130,3. Buskerud,1,
119,485,ANBØ,Anders Johanneson,Bøyum,Gårdbruker,Farmer,31,83,14900,Sogn og Fjordane fylke,,3
119,485,ANBØ,Anders Johanneson,Bøyum,Gårdbruker,Farmer,31,86,14900,Sogn og Fjordane fylke,,2
119,485,ANBØ,Anders Johanneson,Bøyum,Gårdbruker,Farmer,31,90,14900,Sogn og Fjordane fylke,4,
119,485,ANBØ,Anders Johanneson,Bøyum,Gårdbruker,Farmer,31,94,14900,Sogn og Fjordane fylke,5,
119,485,ANBØ,Anders Johanneson,Bøyum,Bonde,Farmer,31,98,14900,Sogn og Fjordane fylke,3,
119,485,ANBØ,Anders Johanneson,Bøyum,Bonde,Farmer,31,102,14900,Sogn og Fjordane fylke,3,
30424,5004012,AJE,Anders Johansen,Eira,,,71,146,20900,Finnmark fylke,,3
28,129,ANAU,Anders John,Aune,Fylkeskontorsjef,Head of county department,21,114,20900,Finnmark fylke,2,
28,129,ANAU,Anders John,Aune,Fylkesmann,County governor,23,134,20900,Finnmark fylke,2,
10467,,,Anders Johnsen,Buen,Redaktør,Editor,21,56,16014,"4de kreds, Lademoen",1,
10467,,,Anders Johnsen,Buen,Redaktør,Editor,21,59,16014,"4de kreds, Lademoen",1,
10467,,,Anders Johnsen,Buen,Redaktør,Editor,21,62,16014,"4de kreds, Lademoen",1,
10467,,,Anders Johnsen,Buen,Redaktør,Editor,21,65,16014,"4de kreds, Lademoen",1,
10467,,,Anders Johnsen,Buen,Bankbestyrer,Banker,21,68,16014,"4de kreds, Lademoen",1,
10980,,,Anders Jonsen,Grindland,"Redaktør, o.r.sagf","Editor, barrister",31,56,10012,"2den kreds, Baneheien",,1
10980,,,Anders Jonsen,Grindland,"Redaktør, o.r.sagf","Editor, barrister",31,59,10012,"2den kreds, Baneheien",1,
12420,,,Anders Jørgensen,Reitan,"Kirkesanger, lærer",Precentor and teacher,98,20,4900,Hedemarkens Amt,5,
12663,,,Anders Kristensen,Skaiaa,Gaardbruger,Farmer,31,47,9900,Nedenes amt,,1
12663,,,Anders Kristensen,Skaiaa,Gaardbruger,Farmer,31,50,9900,Nedenes amt,,1
12663,,,Anders Kristensen,Skaiaa,Gaardbruker,Farmer,31,62,9140,4. Sætersdalen,,1
12521,,,Anders Kristian,Rørvik,Forvalter,Manager,63,56,7120,2. Jarlsberg,,1
10456,,,Anders Magnus,Brække,Gaardbruker,Farmer,98,9,14900,Nordre Bergenhus Amt,3,
8,50,MAAD,Anders Martin,Andersen,Kommunearbeider i Arendal,Municipal worker (Arendal),12,90,88619,"Notodden, Skien, Porsgrund, Brevik, Kragerø, Risør, Arendal, Grimstad",,1
10705,,,Anders Martinus Andersen,Erdal,Kirkesanger,Precentor,31,65,14130,3. Søndfjord,,1
10705,,,Anders Martinus Andersen,Erdal,Kirkesanger,Precentor,31,68,14130,3. Søndfjord,1,
11871,,,Anders Matias Abrahamsen,Lothe,Lærer,Teacher,21,77,14900,Sogn og Fjordane fylke,4,
11871,,,Anders Matias Abrahamsen,Lothe,Lærer,Teacher,21,83,14900,Sogn og Fjordane fylke,3,
11871,,,Anders Matias Abrahamsen,Lothe,Lærer,Teacher,21,86,14900,Sogn og Fjordane fylke,3,
11177,,,Anders Michael,Heiberg,"Kancelliraad, byfoged","Titular councillor of chancery, City magistrate",98,0,1030,Fredrikstad,1,
12691,,,Anders Mikal,Smedsrud,Læge,Physician,71,68,11031,"1ste kreds, Holmen",,1
12235,,,Anders Nilsen,Næsset,Fisker,Fisherman,31,80,16900,Sør-Trøndelag fylke,6,
10256,,,Anders Olsen,Bergan,"Gaardbruger, lærer","Farmer, teacher",31,41,16900,Søndre Trondhjems Amt,2,
10256,,,Anders Olsen,Bergan,"Gaardbruger, lærer","Farmer, teacher",31,44,16900,Søndre Trondhjems Amt,3,
10256,,,Anders Olsen,Bergan,"Gaardbruger, lærer","Farmer, teacher",31,47,16900,Søndre Trondhjems Amt,3,
10256,,,Anders Olsen,Bergan,"Gaardbruger, lærer","Farmer, teacher",31,50,16900,Søndre Trondhjems Amt,1,
10256,,,Anders Olsen,Bergan,"Gaardbruger, lærer","Farmer, teacher",31,53,16900,Søndre Trondhjems Amt,3,
10256,,,Anders Olsen,Bergan,"Gaardbruger, lærer","Farmer, teacher",31,56,16140,4. Guldalen,1,
10256,,,Anders Olsen,Bergan,"Gaardbruker, statsrevisor","Farmer, state authorised public accountant",31,62,16140,4. Guldalen,1,
10406,,,Anders Pedersen,Brandt,Materialforvalter,Stock clerk,62,71,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",,2
10406,,,Anders Pedersen,Brandt,Materialforvalter,Stock clerk,62,74,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",,1
12031,,,Anders Pedersen,Moe,Sparebankdirektør,Chief executive of a savings bank,31,44,19900,Tromsø Amt,2,
12031,,,Anders Pedersen,Moe,Sparebankdirektør,Chief executive of a savings bank,31,47,19900,Tromsø Amt,1,
12031,,,Anders Pedersen,Moe,Sparebankdirektør,Chief executive of a savings bank,31,50,19900,Tromsø Amt,1,
11329,,,Anders Rambech,Holtermann,Handelsmand,Merchant,98,26,88623,Trondhjem og Levanger,,1
13088,,,Anders Rasmussen,Vassbotn,Gaardbruker,Farmer,31,62,15110,1. Søndre Søndmør,1,
13088,,,Anders Rasmussen,Vassbotn,Gaardbruker,Farmer,31,65,15110,1. Søndre Søndmør,1,
13088,,,Anders Rasmussen,Vassbotn,Gaardbruker,Farmer,31,68,15120,2. Indre Sunnmøre,1,
13088,,,Anders Rasmussen,Vassbotn,Gårdbruker,Farmer,31,71,15900,Møre fylke,1,
13088,,,Anders Rasmussen,Vassbotn,Gårdbruker,Farmer,31,74,15900,Møre fylke,1,
13088,,,Anders Rasmussen,Vassbotn,Gårdbruker,Farmer,31,77,15900,Møre fylke,1,
460,1506,ANLA,Anders Sigurd,Lange,Redaktør,Editor,81,118,3900,Oslo,10,
10633,,,Anders Tallaksen,Dørsdal,"Småbruker, montør",Smallholder and installer,31,83,9900,Aust-Agder fylke,,2
11912,,,Anders Thomas Jørstad,Lysgaard,Gaardbruker,Farmer,98,15,5900,Christians Amt,4,
11912,,,Anders Thomas Jørstad,Lysgaard,Gaardbruker,Farmer,98,16,5900,Christians Amt,4,
585,1830,ANND,Anders Tjøstolvsen,Noddeland,Gårdbruker,Farmer,31,90,9900,Aust-Agder fylke,2,
12792,,,Anders Vincent,Stoltenberg,Gaardbruker,Farmer,98,15,20900,Tromsø og Finmarkens Amt,1,
12792,,,Anders Vincent,Stoltenberg,Gaardbruker,Farmer,98,16,20900,Finmarkens Amt,2,
12792,,,Anders Vincent,Stoltenberg,Gaardbruker,Farmer,98,17,20900,Finmarkens Amt,2,
12792,,,Anders Vincent,Stoltenberg,Gaardbruker,Farmer,98,18,18900,Nordlands Amt,3,
12792,,,Anders Vincent,Stoltenberg,"Fyrvogter, gaardbruker",Lighthouse keeper and farmer,98,23,18900,Nordlands Amt,1,
12792,,,Anders Vincent,Stoltenberg,"Fyrvogter, gaardbruker",Lighthouse keeper and farmer,98,26,18900,Nordlands Amt,2,
4067,1480,AK,André,Kvakkestad,,,81,142,2900,Akershus fylke,,1
4067,1480,AK,André,Kvakkestad,Politisk rådgiver / cand.jur,Political advisor / cand.jur,81,146,2900,Akershus fylke,9,
26765,510,ADA,André,Dahl,Student,Student,71,146,2900,Akershus fylke,,1
30662,5004367,ANNS,André N.,Skjelstad,Gårdbruker,Farmer,31,150,17900,Nord-Trøndelag fylke,6,
26765,510,ADA,André Oktay,Dahl,Cand.jur,Cand.jur,71,150,2900,Akershus fylke,15,
26765,510,ADA,André Oktay,Dahl,Cand.jur,Cand.jur,71,154,2900,Akershus fylke,15,
248,858,ANGI,Andreas,Grimsø,Driftsleder,Operation manager,71,114,18900,Nordland fylke,,1
876,2735,ANWO,Andreas,Wormdal,Sekretær,Secretary,21,102,16900,Sør-Trøndelag fylke,9,
876,2735,ANWO,Andreas,Wormdal,Sekretær,Secretary,21,106,16900,Sør-Trøndelag fylke,9,
876,2735,ANWO,Andreas,Wormdal,Sekretær,Secretary,21,110,16900,Sør-Trøndelag fylke,10,
10125,,,Andreas,Andresen,Typograf,Typographer,31,44,88614,"Kristiania, Hønefoss og Kongsvinger",1,
10125,,,Andreas,Andresen,Typograf,Typographer,31,47,88614,"Kristiania, Hønefoss og Kongsvinger",2,
10155,,,Andreas,Arntzen,"Kst. politimester, cand.jur","Acting chief constable, cand.jur",98,-1,3900,Christiania,1,
10155,,,Andreas,Arntzen,"Trælasthandler, cand.jur","Timber merchant, cand.jur",98,2,3900,Christiania,2,
10155,,,Andreas,Arntzen,"Høiesteretsadvokat, cand.jur","Supreme Court Barrister, cand.jur",98,3,3900,Christiania,2,
10236,,,Andreas,Berg,"Overretssagfører, bankchef","Barrister, bank manager",71,53,88623,Trondhjem og Levanger,2,
10268,,,Andreas,Bergerud,Bygmester,Building contractor,31,68,20120,2. Østfinmarken,,1
10370,,,Andreas,Bonnevie,Sogneprest,Vicar,98,1,6040,Kongsberg,1,
10535,,,Andreas,Cederbergh,"Malermester, kjøbmand","Master painter, merchant",98,7,11030,Stavanger,2,
10535,,,Andreas,Cederbergh,"Malermester, kjøbmand","Master painter, merchant",98,8,11030,Stavanger,2,
10764,,,Andreas,Faye,"Sogneprest, forstander, førstelære","Vicar, religious leader, first teacher",98,10,9900,Nedenæs og Raabygdelagets Amt,3,
11126,,,Andreas,Hansson,Redaktør,Editor,31,53,9010,Østerrisør,1,
11126,,,Andreas,Hansson,Redaktør,Editor,31,56,9010,Østerrisør,1,
11126,,,Andreas,Hansson,Redaktør,Editor,31,65,9010,Østerrisør,1,
11144,,,Andreas,Hauge,Sogneprest,Vicar,98,18,8060,Skien,1,
11602,,,Andreas,Kjær,Borgermester,Mayor,71,80,88622,"Kristiansand, Mandal, Flekkefjord, Stavanger, Haugesund",5,
11602,,,Andreas,Kjær,Borgermester,Mayor,71,86,88622,"Kristiansand, Mandal, Flekkefjord, Stavanger, Haugesund",6,
11752,,,Andreas,Landmark,Foged,Bailiff,98,3,15900,Romsdals Amt,1,
