154,2009-12-03,16:18:19,154,1,23,4,4,1,2,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:18:52,154,1,23,4,5,1,2,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:19:21,154,1,23,4,6,1,2,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:20:13,154,1,23,4,7,1,1,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:20:39,154,1,23,4,8,1,1,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:21:14,154,1,23,4,9,1,1,20,"Innstilling fra justiskomiteen om bevilgninger på statsbudsjettet for 2010, kapitler under Justis- og politidepartementet mv. (rammeområde 5) (Innst. 6 S (2009–2010), jf. Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–2010))",NULL,20000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:23:01,154,1,23,7,1,1,2,20,"Innstilling fra justiskomiteen om samtykke til godtakelse av rammebeslutning 2008/977/JIS om personvern i forbindelse med politi- og strafferettssamarbeid (videreutvikling av Schengen-regelverket) ((Innst. 60 S (2009–2010), jf. St.prp. nr. 95 (2008–2009)))",NULL,22000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:25:03,154,1,23,9,1,3,2,20,"Innstilling fra justiskomiteen om årsrapport for 2008 fra Stortingets billighetserstatningsutvalg ((Innst. 63 S (2009–2010), jf. Dokument nr. 20 (2008–2009)))",NULL,16000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-03,16:25:31,154,1,23,9,2,3,2,20,"Innstilling fra justiskomiteen om årsrapport for 2008 fra Stortingets billighetserstatningsutvalg ((Innst. 63 S (2009–2010), jf. Dokument nr. 20 (2008–2009)))",NULL,16000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091203.pdf
154,2009-12-07,15:57:50,154,1,25,1,1,4,2,180,"Innstilling fra energi- og miljøkomiteen om bevilgninger  på statsbudsjettet for 2010 vedkommende Olje- og  energidepartementet og Miljøverndepartementet  (Innst. 9 S (2009–2010), jf. Prop. 1 S (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091207.pdf
154,2009-12-07,15:58:18,154,1,25,1,2,4,2,180,"Innstilling fra energi- og miljøkomiteen om bevilgninger  på statsbudsjettet for 2010 vedkommende Olje- og  energidepartementet og Miljøverndepartementet  (Innst. 9 S (2009–2010), jf. Prop. 1 S (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091207.pdf
